"list_name","name","label"
"MPA_USA",8,"Admiralty Head Marine Preserve - 312351"
"MPA_USA",9,"Afognak Island - 98394"
"MPA_USA",10,"Ahihi-Kinau Natural Area Reserve - 21038"
"MPA_USA",11,"Alaska Maritime - 555655904"
"MPA_USA",12,"Alaska Maritime National Wildlife Refuge - 2898"
"MPA_USA",13,"Alaska Peninsula - 2899"
"MPA_USA",14,"Albany Mudflats State Marine Park - 312167"
"MPA_USA",15,"Aleutian Islands - 2130"
"MPA_USA",16,"Alligator Harbor Aquatic Preserve - 555586744"
"MPA_USA",17,"Alligator Reef Sanctuary Preserva Sanctuary - 555669937"
"MPA_USA",18,"Anacapa Island Federal Marine Conservation Area - 555655551"
"MPA_USA",19,"Anacapa Island Federal Marine Reserve - 555655552"
"MPA_USA",20,"Anacapa Island Spec Special Closure - 555586889"
"MPA_USA",21,"Anacapa Island Special Closure (A) Special Closure - 555586895"
"MPA_USA",22,"Anacapa Island State Marine Conservation Area - 312329"
"MPA_USA",23,"Anacapa Island State Marine Reserve - 352751"
"MPA_USA",24,"Anastasia State Park - 555585997"
"MPA_USA",25,"Anchorage Coastal - 307568"
"MPA_USA",26,"Anclote Key - 555658251"
"MPA_USA",27,"Anclote Key State Park - 555585657"
"MPA_USA",28,"Andrew Harding Lane CR - 555750305"
"MPA_USA",29,"Ano Nuevo State Marine Reserve - 555586717"
"MPA_USA",30,"Apalachicola - 555655797"
"MPA_USA",31,"Apalachicola Bay Aquatic Preserve - 555586900"
"MPA_USA",32,"Apalachicola National Estuarine Research Reserve - 13091"
"MPA_USA",33,"Aramburu - 555602185"
"MPA_USA",34,"Aransas - 555655910"
"MPA_USA",35,"Aransas National Wildlife Refuge - 333356"
"MPA_USA",36,"Arrow Point to Lion Head Point (Catalina Island) State Marine Conservation Area - 555586846"
"MPA_USA",37,"Ashepoo-Combahee-Edisto (ACE) Basin National Estuarine Research Reserve - 312370"
"MPA_USA",38,"Asilomar State Marine Reserve - 555547391"
"MPA_USA",39,"Aspectuck Land Trust Inc 3 - 555658349"
"MPA_USA",40,"Assateague Island - 555672198"
"MPA_USA",41,"Assateague Island National Seashore - 1072"
"MPA_USA",42,"Atchafalaya Delta Wildlife Management Area and Game Preserve - 555614449"
"MPA_USA",43,"Atkinson Island - 353012"
"MPA_USA",44,"Atlantic Ocean Beaches - 555652278"
"MPA_USA",45,"Attu Battlefield And U.s. Army And Navy Airfields - 555681091"
"MPA_USA",46,"Audubon Canyon Ranch - 11115925"
"MPA_USA",47,"Auk Nu Cove - 555680686"
"MPA_USA",48,"Avalonia Land Conservancy (Ram Point) - 555667897"
"MPA_USA",49,"Babylon Marsh-Elder and Petteanger Island Tidal - 55557783"
"MPA_USA",50,"Back Bay - 555655916"
"MPA_USA",51,"Back Bay National Wildlife Refuge - 2906"
"MPA_USA",52,"Back Bay Propo - 555602293"
"MPA_USA",53,"Bald Head Island State Natural Area - 352762"
"MPA_USA",54,"Banana River Aquatic Preserve - 555586765"
"MPA_USA",55,"Bare Island Voluntary No - Take - 312369"
"MPA_USA",56,"Barnegat Bay Islands - 55553029"
"MPA_USA",57,"Barnegat Lighthouse State Park - 55551233"
"MPA_USA",58,"Battle Island - 555658455"
"MPA_USA",59,"Battle Point - 555602399"
"MPA_USA",60,"Bay Keys Wildlife Management Area - 555669938"
"MPA_USA",61,"Bay Point Shoal - 555602409"
"MPA_USA",62,"Bayfront - 555653322"
"MPA_USA",63,"Bayou Bienvenue - 4444991"
"MPA_USA",64,"Bayou Des Allemands - 4444995"
"MPA_USA",65,"Bayview Terrace - 555667938"
"MPA_USA",66,"Beach Near Strong Island - 55553043"
"MPA_USA",67,"Beach Plum Island - 5555921"
"MPA_USA",68,"Beaconsfield on the Sound - 11111813"
"MPA_USA",69,"Begg Rock (San Nicolas Island Quad) State Marine Reserve - 555586841"
"MPA_USA",70,"Bell Island Voluntary No-take - 11111796"
"MPA_USA",71,"Bettles Bay - 61633"
"MPA_USA",72,"Big Bear/baby Bear Bays - 365878"
"MPA_USA",73,"Big Bend Seagrasses Aquatic Preserve - 555655556"
"MPA_USA",74,"Big Creek State Marine Conservation Area - 555586724"
"MPA_USA",75,"Big Creek State Marine Reserve - 312356"
"MPA_USA",76,"Big Flat State Marine Conservation Area - 555586867"
"MPA_USA",77,"Big Foot Island - 555602598"
"MPA_USA",78,"Big Hickory Island - 555585400"
"MPA_USA",79,"Big Huckleberry Island - 555658539"
"MPA_USA",80,"Big Marsh - 555602611"
"MPA_USA",81,"Big Mullet Key Wildlife Management Area - 555669939"
"MPA_USA",82,"Big River Estuary State Marine Conservation Area - 555586870"
"MPA_USA",83,"Billingsgate Island - 555661897"
"MPA_USA",84,"Billy Frank Jr. Nisqually - 555656065"
"MPA_USA",85,"Billy Frank Jr. Nisqually National Wildlife Refuge - 555655922"
"MPA_USA",86,"Biloxi River Marshes Coastal Preserve - 352722"
"MPA_USA",87,"Bird Island - 555653282"
"MPA_USA",88,"Bird Island Coastal Reserve - 366010"
"MPA_USA",89,"Bird Key Stono Heritage Preserve - 6666326"
"MPA_USA",90,"Bird Key-Stono - 555661978"
"MPA_USA",91,"Biscayne - 555655847"
"MPA_USA",92,"Biscayne Bay Aquatic Preserve - 555655559"
"MPA_USA",93,"Biscayne Bay-Card Sound Spiny Lobster Sanctuary - 555655558"
"MPA_USA",94,"Biscayne National Park - 1024"
"MPA_USA",95,"Black Island - 555658549"
"MPA_USA",96,"Blake Island Underwater Park - 11111532"
"MPA_USA",97,"Blue Cavern (Catalina Island) Offshore State Marine Conservation Area - 555586848"
"MPA_USA",98,"Blue Cavern (Catalina Island) Onshore State Marine Conservation Area - 555586847"
"MPA_USA",99,"Boca Ciega Bay Aquatic Preserve - 555655561"
"MPA_USA",100,"Boca Grande Key Wildlife Management Area - 555669940"
"MPA_USA",101,"Bodega Head State Marine Conservation Area - 555586731"
"MPA_USA",102,"Bodega Head State Marine Reserve - 555547365"
"MPA_USA",103,"Bodega Marine Life Refuge - 555655562"
"MPA_USA",104,"Bogoslof - 555602805"
"MPA_USA",105,"Bogoslof Island - 555672311"
"MPA_USA",106,"Boiler Bay Research Reserve - 555655563"
"MPA_USA",107,"Bolinas Lagoon Open Spac - 555657404"
"MPA_USA",108,"Bon Secour National Wildlife Refuge - 21107"
"MPA_USA",109,"Bonar Tidelands - 555602816"
"MPA_USA",110,"Bone Creek - 11111822"
"MPA_USA",111,"Boswell Bay Beaches - 77777"
"MPA_USA",112,"Botany Bay Plantation Heritage Preserve / - 6666456"
"MPA_USA",113,"Bothin Marsh Open Spac - 555657405"
"MPA_USA",114,"Bower Tract - 555585408"
"MPA_USA",115,"Brackett's Landing Shoreline Sanctuary Conservation Area - 312821"
"MPA_USA",116,"Branford Land Trust 7 - 555658588"
"MPA_USA",117,"Brant Point - 555671970"
"MPA_USA",118,"Breton - 555655933"
"MPA_USA",119,"Breton National Wildlife Refuge - 2861"
"MPA_USA",120,"Breton National Wildlife Refuge.Wilderness Area - 555586186"
"MPA_USA",121,"Brigantine National - 555606318"
"MPA_USA",122,"Brookgreen Gardens Marshland - 555602934"
"MPA_USA",123,"Brookings Research Reserve - 555655564"
"MPA_USA",124,"Brooks Island Regional - 555657600"
"MPA_USA",125,"Brown - 555602941"
"MPA_USA",126,"Bull Island - 555662353"
"MPA_USA",127,"Cabbage - 555583438"
"MPA_USA",128,"Cabrillo State Marine Reserve - 555586858"
"MPA_USA",129,"Caines Head State - 68408"
"MPA_USA",130,"Caladesi Island - 555662473"
"MPA_USA",131,"Caladesi Island State Park - 22990"
"MPA_USA",132,"California Coastal - 555670022"
"MPA_USA",133,"Cambria State Marine Conservation Area - 555586725"
"MPA_USA",134,"Campus Point State Marine Conservation Area - 555586839"
"MPA_USA",135,"Canaveral - 555672199"
"MPA_USA",136,"Canaveral National Seashore - 1069"
"MPA_USA",137,"Canoe Passage - 68407"
"MPA_USA",138,"Cape Arago Marine Gardens and Simpson Reef - 555662354"
"MPA_USA",139,"Cape Arago Research Reserve - 555655571"
"MPA_USA",140,"Cape Cod - 555655894"
"MPA_USA",141,"Cape Cod Bay Ocean Sanctuary - 555676402"
"MPA_USA",142,"Cape Cod National Seashore - 1070"
"MPA_USA",143,"Cape Cod Ocean Sanctuary - 555676403"
"MPA_USA",144,"Cape Falcon Marine Reserve - 555655573"
"MPA_USA",145,"Cape Falcon Shoreside Marine Protected Area - 555655574"
"MPA_USA",146,"Cape Falcon West Marine Protected Area - 555655575"
"MPA_USA",147,"Cape Hatteras - 555672200"
"MPA_USA",148,"Cape Hatteras National Seashore - 1074"
"MPA_USA",149,"Cape Haze Aquatic Preserve - 555586756"
"MPA_USA",150,"Cape Kiwanda - 555584807"
"MPA_USA",151,"Cape Kiwanda Marine Garden Garden - 555655576"
"MPA_USA",152,"Cape Lookout - 555672201"
"MPA_USA",153,"Cape Lookout National Seashore - 1075"
"MPA_USA",154,"Cape Meares - 1111262"
"MPA_USA",155,"Cape Meares National Wildlife Refu - 555661660"
"MPA_USA",156,"Cape Meares State - 555656489"
"MPA_USA",157,"Cape Perpetua Marine Garden Garden - 555655578"
"MPA_USA",158,"Cape Perpetua Marine Reserve - 555655579"
"MPA_USA",159,"Cape Perpetua North Marine Protected Area - 555655580"
"MPA_USA",160,"Cape Perpetua Seabird Protection Area Marine Protected Area - 555655581"
"MPA_USA",161,"Cape Perpetua Southeast Marine Protected Area - 555655582"
"MPA_USA",162,"Cape Romain - 555655943"
"MPA_USA",163,"Cape Romain National Wildlife Refuge - 2884"
"MPA_USA",164,"Cape Romain National Wildlife Refuge.Wilderness Area - 366739"
"MPA_USA",165,"Cape Romano - Ten Thousand Islands Aquatic Preserve - 555586760"
"MPA_USA",166,"Cape and Islands Ocean Sanctuary - 555676401"
"MPA_USA",167,"Capers Island - 366741"
"MPA_USA",168,"Captree State Park - 555586792"
"MPA_USA",169,"Carkeek Park Marine Preserve - 555655583"
"MPA_USA",170,"Carlos Cove Islands - 555658676"
"MPA_USA",171,"Carmel Bay State Marine Conservation Area - 555586723"
"MPA_USA",172,"Carmel Pinnacles State Marine Reserve - 555547392"
"MPA_USA",173,"Caroline R. Deaver Wildlife Sanctuary Islands - 555672456"
"MPA_USA",174,"Carolinian-South Atlantic Biosphere Reserve - 11590"
"MPA_USA",175,"Carrington Point (Santa Rosa Island) State Marine Reserve - 352746"
"MPA_USA",176,"Carysfort/South Carysfort Reef Sanctuary Preserva Sanctuary - 555669941"
"MPA_USA",177,"Cascade Head Marine Reserve - 555655585"
"MPA_USA",178,"Cascade Head North Marine Protected Area - 555655586"
"MPA_USA",179,"Cascade Head South Marine Protected Area - 555655587"
"MPA_USA",180,"Cascade Head West Marine Protected Area - 555655588"
"MPA_USA",181,"Casino Point (Catalina Island) State Marine Conservation Area - 555586850"
"MPA_USA",182,"Castle Rock Special Closure - 555587008"
"MPA_USA",183,"Cat Harbor (Catalina Island) State Marine Conservation Area - 555586852"
"MPA_USA",184,"Caya Agua Keys Wildlife Management Area - 555669942"
"MPA_USA",185,"Cedar Island - 366893"
"MPA_USA",186,"Cedar Island - 555510628"
"MPA_USA",187,"Cedar Island Macrosite - 555603315"
"MPA_USA",188,"Cedar Island Macrosite Fee - 555603316"
"MPA_USA",189,"Cedar Island National Wildlife Refuge. - 555603317"
"MPA_USA",190,"Cedar Key Scrub - 555662942"
"MPA_USA",191,"Cedar Key Scrub State Reserve - 555586066"
"MPA_USA",192,"Cedar Keys - 555655946"
"MPA_USA",193,"Cedar Keys National Wildlife Refuge - 666619"
"MPA_USA",194,"Cedar Keys National Wildlife Refuge.Wilderness Area - 555665403"
"MPA_USA",195,"Cedar River Estuary - 11111834"
"MPA_USA",196,"Central Gulf Coastal Plain Biosphere Reserve - 5194"
"MPA_USA",197,"Chamisso Island - 366952"
"MPA_USA",198,"Channel Islands - 2149"
"MPA_USA",199,"Channel Islands National Marine Sanctuary - 555586740"
"MPA_USA",200,"Channel Islands National Park - 1033"
"MPA_USA",201,"Charles E. Wheeler Wildlife Mangement Area Wildlife Management Area - 555655590"
"MPA_USA",202,"Charles Island Voluntary No-take - 11111797"
"MPA_USA",203,"Charlestown Beach Lot - 55553218"
"MPA_USA",204,"Chassahowitzka - 555655949"
"MPA_USA",205,"Chassahowitzka National Wildlife Refuge - 10565"
"MPA_USA",206,"Chassahowitzka National Wildlife Refuge.Wilderness Area - 555603421"
"MPA_USA",207,"Cheeca Rocks Sanctuary Preserva Sanctuary - 555669944"
"MPA_USA",208,"Cherry Point Aquatic Reserve - 312072"
"MPA_USA",209,"Chesapeake Bay Estuarine Complex - 68311"
"MPA_USA",210,"Chesapeake Bay National Estuarine Research Reserve - Maryland National Estuarine Research Reserve - 555586988"
"MPA_USA",211,"Chesapeake Bay National Estuarine Research Reserve - Virginia National Estuarine Research Reserve - 555586989"
"MPA_USA",212,"Chilkat - 68395"
"MPA_USA",213,"Chilkat Islands - 68398"
"MPA_USA",214,"Chincoteague Bay Submerged Aquatic Vegetation Sanctuary - 555747417"
"MPA_USA",215,"Chincoteague National Wildlife Refuge - 13034"
"MPA_USA",216,"Christmas Bay - 312121"
"MPA_USA",217,"Chuckanut Island - 11112092"
"MPA_USA",218,"Chula Vista - 555666752"
"MPA_USA",219,"Cinder River - 220281"
"MPA_USA",220,"Cisco - 55553231"
"MPA_USA",221,"City Island - 555671865"
"MPA_USA",222,"City of Des Moines Park Conservation Area - 555655592"
"MPA_USA",223,"City of Encinitas Marine Life Refuge - 555655593"
"MPA_USA",224,"Clam Gulch - 306881"
"MPA_USA",225,"Clam Island County - 555656754"
"MPA_USA",226,"Clarence Rhodes National Wildlife Range - 367148"
"MPA_USA",227,"Clarence W. McQueen And Family - 11111838"
"MPA_USA",228,"Cobb Island - 555510630"
"MPA_USA",229,"Cobscook Bay - 555658765"
"MPA_USA",230,"Cobscook Bay - 555662482"
"MPA_USA",231,"Cockroach Bay Aquatic Preserve - 555586762"
"MPA_USA",232,"Coffins Patch Sanctuary Preserva Sanctuary - 555669945"
"MPA_USA",233,"Colvos Passage Marine Preserve - 555655594"
"MPA_USA",234,"Conch Reef Research Only Area Sanctuary Preservation Area - 555669946"
"MPA_USA",235,"Conch Reef Sanctuary Preserva Sanctuary - 555669947"
"MPA_USA",236,"Conklin Island - 555654508"
"MPA_USA",237,"Connecticut River Estuary and Tidal River Wetlands Complex - 95312"
"MPA_USA",238,"Conservation Land - 555654509"
"MPA_USA",239,"Cooper River Heritage Dive Trail - 555586992"
"MPA_USA",240,"Copalis - 1111267"
"MPA_USA",241,"Copper River Delta - 306882"
"MPA_USA",242,"Copper Sands - 555603790"
"MPA_USA",243,"Cordell Bank National Marine Sanctuary - 555586742"
"MPA_USA",244,"Corte Madera Marsh - 312171"
"MPA_USA",245,"Corte Madera Marsh State Marine Park - 367421"
"MPA_USA",246,"Cotton Key Wildlife Management Area - 555669948"
"MPA_USA",247,"Cottrell Key Wildlife Management Area - 555669949"
"MPA_USA",248,"Coupon Bight Aquatic Preserve - 555586757"
"MPA_USA",249,"Cove Island - 555658818"
"MPA_USA",250,"Cove Marshes (Crandell) - 555658819"
"MPA_USA",251,"Cowpens - 555585915"
"MPA_USA",252,"Crab Bank - 555661979"
"MPA_USA",253,"Crab Bank Seabird Sanctuary - 555586785"
"MPA_USA",254,"Crane Beach On The Conservation Restrictionane Estate - 55554288"
"MPA_USA",255,"Crescent - 555666898"
"MPA_USA",256,"Crocodile Lake Wildlife Management Area - 555669950"
"MPA_USA",257,"Crystal Cove State Marine Conservation Area - 555586853"
"MPA_USA",258,"Crystal River - 555655956"
"MPA_USA",259,"Crystal River National Wildlife Refuge - 666699"
"MPA_USA",260,"Cumberland Island National Seashore - 1073"
"MPA_USA",261,"Currituck - 555655960"
"MPA_USA",262,"Currituck Banks - 555655798"
"MPA_USA",263,"Currituck Banks Estuarine - 555661759"
"MPA_USA",264,"Currituck National Wildlife Refuge - 315058"
"MPA_USA",265,"Curry Hammock - 555662485"
"MPA_USA",266,"Cypress Island Aquatic Reserve - 312866"
"MPA_USA",267,"Dall Bay - 367651"
"MPA_USA",268,"Dana Point Marine Life Refuge - 555655598"
"MPA_USA",269,"Dana Point State Marine Conservation Area - 555587001"
"MPA_USA",270,"Davis Bayou Coastal Preserve - 6666345"
"MPA_USA",271,"Davis Reef Sanctuary Preserva Sanctuary - 555669951"
"MPA_USA",272,"Daws Island - 367705"
"MPA_USA",273,"Dawson Shoals Fee - 555661154"
"MPA_USA",274,"Deadman Island - 11112098"
"MPA_USA",275,"Deadman Island - 555512033"
"MPA_USA",276,"Deception Pass Underwater Park - 11111542"
"MPA_USA",277,"Decision Point - 777713"
"MPA_USA",278,"Deep Creek Fee - 555604053"
"MPA_USA",279,"Deer Island Coastal Preserve - 352726"
"MPA_USA",280,"Del Mar Landing State Marine Reserve - 312172"
"MPA_USA",281,"Delaware National Estuarine Research Reserve - 555586881"
"MPA_USA",282,"Delta National Wildlife Refuge - 2860"
"MPA_USA",283,"Deveaux Bank - 367826"
"MPA_USA",284,"Deveaux Bank - 555651842"
"MPA_USA",285,"Dinner Key Picnic Islands - 555668309"
"MPA_USA",286,"Discovery Park Marine Preserve - 555655600"
"MPA_USA",287,"Dodges Island ""Dumpling"" - 555747627"
"MPA_USA",288,"Doheny Beach Marine Life Refuge - 555655601"
"MPA_USA",289,"Don Edwards San Francisco Bay National Wildlife Refuge - 2941"
"MPA_USA",290,"Double Cone Rock State Marine Conservation Area - 555586868"
"MPA_USA",291,"Double Point/Stormy Stack Special Closure - 555547371"
"MPA_USA",292,"Doughty's Island - 55558971"
"MPA_USA",293,"Dove Key Wildlife Management Area - 555669952"
"MPA_USA",294,"Drakes Estero State Marine Conservation Area - 555586732"
"MPA_USA",295,"Driftwood Bay - 61625"
"MPA_USA",296,"Dry Rocks Sanctuary Preserva Sanctuary - 555669953"
"MPA_USA",297,"Dry Tortugas - 555624226"
"MPA_USA",298,"Dry Tortugas - 555655850"
"MPA_USA",299,"Dry Tortugas National Park - 61706"
"MPA_USA",300,"Dry Tortugas Research Natural Area - 555672667"
"MPA_USA",301,"Dubos Point - 555671971"
"MPA_USA",302,"Dumpling - 55553370"
"MPA_USA",303,"Dungeness - 555655967"
"MPA_USA",304,"Dungeness National Wildlife Refuge - 75004"
"MPA_USA",305,"Duxbury Reef State Marine Conservation Area - 312838"
"MPA_USA",306,"E B Leone - 555653423"
"MPA_USA",307,"Eames Tidelands - 11111850"
"MPA_USA",308,"East Content Keys Wildlife Management Area - 555669954"
"MPA_USA",309,"East Harbor Key Wildlife Management Area - 555669955"
"MPA_USA",310,"Eastern Dry Rocks Sanctuary Preserva Sanctuary - 555669956"
"MPA_USA",311,"Eastern Sambo Research Only Area Research Only Area - 555669958"
"MPA_USA",312,"Ebey's Landing National Historical Reserve - 555586991"
"MPA_USA",313,"Edmonds Underwater Park - 555655604"
"MPA_USA",314,"Edward F. Ricketts State Marine Conservation Area - 555586721"
"MPA_USA",315,"Edwin B Forsythe National Wildlife Refuge - 68307"
"MPA_USA",316,"Eel - 55553392"
"MPA_USA",317,"Egegik - 220282"
"MPA_USA",318,"Egg (Devil's Slide) Rock to Devil's Slide Special Closure - 555547372"
"MPA_USA",319,"Egg Island Bar NA - 555662408"
"MPA_USA",320,"Egg Island Bar Natural Area - 6666293"
"MPA_USA",321,"Egg Island Shoal - 555666770"
"MPA_USA",322,"Egmont Key - 555655977"
"MPA_USA",323,"Egmont Key National Wildlife Refuge - 555604389"
"MPA_USA",324,"Ekholm - 555604396"
"MPA_USA",325,"Eldora Preserve Site - 555657694"
"MPA_USA",326,"Elis Creek Property - 55558908"
"MPA_USA",327,"Elk River - 103.17 Acres - 555654351"
"MPA_USA",328,"Elkhorn Slough - 11116255"
"MPA_USA",329,"Elkhorn Slough - 555584762"
"MPA_USA",330,"Elkhorn Slough National Estuarine Research Reserve - 368262"
"MPA_USA",331,"Elkhorn Slough State Marine Conservation Area - 555586890"
"MPA_USA",332,"Elkhorn Slough State Marine Reserve - 555547351"
"MPA_USA",333,"Emma Schmitz Memorial Marine Preserve - 555655605"
"MPA_USA",334,"Entry Cove - 61623"
"MPA_USA",335,"Eolian Dunes - 555657705"
"MPA_USA",336,"Escatawpa River Marsh Coastal Preserve - 352727"
"MPA_USA",337,"Estero Bay Aquatic Preserve - 555586745"
"MPA_USA",338,"Estero de Limantour State Marine Reserve - 312840"
"MPA_USA",339,"Everglades - 555624225"
"MPA_USA",340,"Everglades - 555655851"
"MPA_USA",341,"Everglades National Park - 68310"
"MPA_USA",342,"Everglades National Park - 971"
"MPA_USA",343,"Falls Island - - 555605013"
"MPA_USA",344,"False Bay San Juan Islands Marine Preserve - 312834"
"MPA_USA",345,"False Klamath Rock Special Closure - 555587009"
"MPA_USA",346,"Farallon - 555665363"
"MPA_USA",347,"Farallon Islands - 555655981"
"MPA_USA",348,"Farallon Islands Game Refuge - 555655606"
"MPA_USA",349,"Farallon National Wildlife Refuge - 1111270"
"MPA_USA",350,"Farnsworth Offshore (Catalina Island) State Marine Conservation Area - 555586997"
"MPA_USA",351,"Farnsworth Onshore (Catalina Island) State Marine Conservation Area - 555586996"
"MPA_USA",352,"Fidalgo Bay - 555680124"
"MPA_USA",353,"Fidalgo Bay Aquatic Reserve - 312867"
"MPA_USA",354,"Fire Island National Seashore - 1076"
"MPA_USA",355,"Fisherman Island National Wildlife Refuge - 2911"
"MPA_USA",356,"Flattery Rocks - 1111271"
"MPA_USA",357,"Florida Coastal Islands Sanctuaries - 555583148"
"MPA_USA",358,"Florida Keys - 555624227"
"MPA_USA",359,"Florida Keys Areas to be Avoided Natural Reserve - 555672146"
"MPA_USA",360,"Florida Keys National Marine Sanctuary - 122900"
"MPA_USA",361,"Florida Keys Sanctuary Preservation Areas - Cheeca Rocks Eastern Dry Rocks Hens and Chickens Rock Key Sanctuary - 555672147"
"MPA_USA",362,"Flower Garden Banks - 555624228"
"MPA_USA",363,"Flower Garden Banks National Marine Sanctuary - 312187"
"MPA_USA",364,"Footprint (Anacapa Channel) Federal Marine Reserve - 555655607"
"MPA_USA",365,"Footprint State Marine Reserve - 555547362"
"MPA_USA",366,"Forrester Island - 555672312"
"MPA_USA",367,"Fort Casey Underwater Park - 555655608"
"MPA_USA",368,"Fort Clinch State Park Aquati State Park - 555586766"
"MPA_USA",369,"Fort Macon State Park - 352861"
"MPA_USA",370,"Fort Macon State Park Dedicated Nature Preserve - 555655609"
"MPA_USA",371,"Fort Pickens State Park Aquati State Park - 555586746"
"MPA_USA",372,"Fort Pierce Inlet State Park - 555586019"
"MPA_USA",373,"Fort Pulaski National Monument - 555586831"
"MPA_USA",374,"Fort Sumter National Monument - 555586827"
"MPA_USA",375,"Fort Ward Underwater Park - 555655611"
"MPA_USA",376,"Four Sparrow Marsh - 555668448"
"MPA_USA",377,"Fowling Point - 555510252"
"MPA_USA",378,"Fox Hill Island - 55553467"
"MPA_USA",379,"Franklin Island - 555655984"
"MPA_USA",380,"French Reef Sanctuary Preserva Sanctuary - 555669959"
"MPA_USA",381,"Friday Harbor San Juan Islands Marine Preserve - 312835"
"MPA_USA",382,"Funter Bay - 368806"
"MPA_USA",383,"Galveston Island State Park - 22424"
"MPA_USA",384,"Gasparilla Sound - Charlotte Harbor Aquatic Preserve - 555586747"
"MPA_USA",385,"Gateway - 555672196"
"MPA_USA",386,"Gateway National Recreation Area - 3005"
"MPA_USA",387,"George Cromwell Center - 555668483"
"MPA_USA",388,"Georges Valentine Underwater Archaeological Preserve - 555586826"
"MPA_USA",389,"Gerry E. Studds/Stellwagen Bank National Marine Sanctuary - 315079"
"MPA_USA",390,"Gerstle Cove State Marine Reserve - 555586441"
"MPA_USA",391,"Gilgo State Park - 555586793"
"MPA_USA",392,"Glacier Bay - 555655853"
"MPA_USA",393,"Glacier Bay National Park + Preserve - 1010"
"MPA_USA",394,"Glenn Martin National Wildlife Refuge - 555672148"
"MPA_USA",395,"Godwin Island - 555510633"
"MPA_USA",396,"Golden Gardens Park Marine Preserve - 555655613"
"MPA_USA",397,"Golden Gate National Recreation Area - 555605483"
"MPA_USA",398,"Golden Shore Marine Biological Reser - 555661775"
"MPA_USA",399,"Goodwin Islands - - 555655799"
"MPA_USA",400,"Goodwin Islands - - 555655800"
"MPA_USA",401,"Goose Bay State - 369046"
"MPA_USA",402,"Goose Island - 555663000"
"MPA_USA",403,"Goose Island State Park - 352884"
"MPA_USA",404,"Gould Island Rook - 55553516"
"MPA_USA",405,"Grand Bay National Estuarine Research Reserve - 555586813"
"MPA_USA",406,"Grand Bay Savannah Coastal Preserve - 352723"
"MPA_USA",407,"Granite Bay - 61621"
"MPA_USA",408,"Graveline Bay Coastal Preserve - 352712"
"MPA_USA",409,"Gray's Reef National Marine Sanctuary - 555586875"
"MPA_USA",410,"Grays Harbor - 555655988"
"MPA_USA",411,"Grays Harbor Audubon Society - 11111803"
"MPA_USA",412,"Grays Harbor National Wildlife Refuge - 315060"
"MPA_USA",413,"Great Harbor - 555666254"
"MPA_USA",414,"Great Harbor Wildlife Area - 555655615"
"MPA_USA",415,"Great Island Marshes - 555661180"
"MPA_USA",416,"Great Pt. - 555672291"
"MPA_USA",417,"Great White Heron - 555655992"
"MPA_USA",418,"Great White Heron National Wildlife Refuge - 13792"
"MPA_USA",419,"Greater Farallones National Marine Sanctuary - 555586743"
"MPA_USA",420,"Grecian Rocks Sanctuary Preserva Sanctuary - 555669960"
"MPA_USA",421,"Greenwich Land Trust 10 - 555659173"
"MPA_USA",422,"Greenwich Land Trust 11 - 555659174"
"MPA_USA",423,"Greenwich Land Trust 17 - 555659180"
"MPA_USA",424,"Gregory Point Research Reserve - 555655617"
"MPA_USA",425,"Greyhound Rock State Marine Conservation Area - 555586718"
"MPA_USA",426,"Guana River Marsh Aquatic Preserve - 555586767"
"MPA_USA",427,"Guana Tolomato Matanzas - 555655801"
"MPA_USA",428,"Guana Tolomato Matanzas National Estuarine Research Reserve - 6666277"
"MPA_USA",429,"Guinea Marshes - 555510273"
"MPA_USA",430,"Gulf Islands - 555655896"
"MPA_USA",431,"Gulf Islands - 555655897"
"MPA_USA",432,"Gulf Islands National Seashore - 1064"
"MPA_USA",433,"Gull Island (Santa Cruz Island) Federal Marine Reserve - 555655618"
"MPA_USA",434,"Gull Island (Santa Cruz Island) State Marine Reserve - 352748"
"MPA_USA",435,"Gull Island - 555653457"
"MPA_USA",436,"Gull Rock Voluntary No-take - 11111798"
"MPA_USA",437,"Gunning Island - 555654511"
"MPA_USA",438,"Haddam Island State Park - 55557958"
"MPA_USA",439,"Half Moon Underwater Archaeological Preserve - 555586822"
"MPA_USA",440,"Hampton Beach State Park - 555586799"
"MPA_USA",441,"Hanauma Bay Marine Life Conservation District - 21022"
"MPA_USA",442,"Hanauma Bay State - 555672380"
"MPA_USA",443,"Harbor Flats - 55553569"
"MPA_USA",444,"Harbor Island - 5555655"
"MPA_USA",445,"Harding - 555606057"
"MPA_USA",446,"Hardwood Hammock - 555585932"
"MPA_USA",447,"Harris Beach Marine Garden Garden - 555655621"
"MPA_USA",448,"Harris Point (San Miguel Island) Federal Marine Reserve - 555655622"
"MPA_USA",449,"Harris Point (San Miguel Island) State Marine Reserve - 352744"
"MPA_USA",450,"Haulover - 555585134"
"MPA_USA",451,"Hawaiian Islands - 555672204"
"MPA_USA",452,"Hawaiian Islands Humpback Whale National Marine Sanctuary - 220003"
"MPA_USA",453,"Hawaiian Islands National Wildlife Refu - 555607020"
"MPA_USA",454,"Hawaiian Islands National Wildlife Refu - 555608694"
"MPA_USA",455,"Hawaiian Islands National Wildlife Refu - 555672205"
"MPA_USA",456,"Hawaiian Islands National Wildlife Refuge - 555661563"
"MPA_USA",457,"Hawaiian Islands National Wildlife Refuge - 555672149"
